#plate_id	well_id	chemical	category	moa	co_id	replica	activity	min	max	height	plateau	slope	lag	area	source
PM09	G10	20mM Ammonium Sulfate pH 8	osmolytes & ph	toxicity, ammonia		3	6	0.0	309.640090097	79.1642052279	309.640090097	193.204469363	51.75	5583.49104164	DuctApe
PM09	G11	50mM Ammonium Sulfate pH 8	osmolytes & ph	toxicity, ammonia		2	0	0.0	19.0665044034	4.20470632475	0.0	0.0	0.0	301.403740956	DuctApe
PM09	G11	50mM Ammonium Sulfate pH 8	osmolytes & ph	toxicity, ammonia		3	0	0.1	6.09597156501	2.38680232912	0.0	0.0	0.0	170.673806077	DuctApe
PM09	G12	100mM Ammonium Sulfate pH 8	osmolytes & ph	toxicity, ammonia		2	4	13.9728135066	42.2896413577	30.1376422277	0.0	0.0	0.0	2156.00274647	DuctApe
PM09	G12	100mM Ammonium Sulfate pH 8	osmolytes & ph	toxicity, ammonia		3	3	9.11941435393	28.1499510641	14.6181698253	0.0	0.0	0.0	1043.05988736	DuctApe
PM09	H01	10mM Sodium Nitrate	osmolytes & ph	toxicity, nitrate	C00244	2	9	0.0	404.00871116	217.056153771	407.219666671	16.5085003257	19.1292441871	15476.5398048	DuctApe
PM09	H01	10mM Sodium Nitrate	osmolytes & ph	toxicity, nitrate	C00244	3	9	0.0	398.571865346	217.411030756	400.005016986	16.3827393954	18.3482441486	15504.0922649	DuctApe
PM09	H02	20mM Sodium Nitrate	osmolytes & ph	toxicity, nitrate	C00244	2	9	0.207548309262	449.619047619	236.616641117	448.413598065	18.9337155512	20.0341729071	16867.1925545	DuctApe
PM09	H02	20mM Sodium Nitrate	osmolytes & ph	toxicity, nitrate	C00244	3	9	9.91270557701e-18	418.788227924	219.881160546	422.471187259	15.3224876236	18.1842767805	15674.3979738	DuctApe
PM09	H03	40mM Sodium Nitrate	osmolytes & ph	toxicity, nitrate	C00244	2	9	1.63449618379	419.076455848	204.591554321	434.569203657	12.6981599024	18.6689058279	14572.6763887	DuctApe
PM09	H03	40mM Sodium Nitrate	osmolytes & ph	toxicity, nitrate	C00244	3	9	0.1	400.728590787	217.260390981	398.692901335	15.9937953703	18.9656488625	15492.4374291	DuctApe
PM09	H04	60mM Sodium Nitrate	osmolytes & ph	toxicity, nitrate	C00244	2	9	2.39174040396	432.816261215	229.695543153	430.085971846	18.352120905	20.3999857706	16373.9871735	DuctApe
PM09	H04	60mM Sodium Nitrate	osmolytes & ph	toxicity, nitrate	C00244	3	9	5.08555027689	430.923474112	232.763572602	421.145039248	17.7849007163	19.1544121758	16592.9783562	DuctApe
PM09	H05	80mM Sodium Nitrate	osmolytes & ph	toxicity, nitrate	C00244	2	9	0.0	410.573575475	186.91673301	440.614810612	12.2259459415	20.4814212318	13304.0396859	DuctApe
PM09	H05	80mM Sodium Nitrate	osmolytes & ph	toxicity, nitrate	C00244	3	9	0.0287234731161	408.276619857	186.83064094	442.587636773	11.2338168616	18.9714654863	13298.6649153	DuctApe
PM09	H06	100mM Sodium Nitrate	osmolytes & ph	toxicity, nitrate	C00244	2	9	1.32682258293	430.357212897	194.555255451	442.96382883	15.6878420456	24.3166029062	13845.6649861	DuctApe
PM09	H06	100mM Sodium Nitrate	osmolytes & ph	toxicity, nitrate	C00244	3	9	0.1	446.754293807	221.214795427	449.804641348	16.9543732691	22.1515447338	15759.8949106	DuctApe
PM09	H07	10mM Sodium Nitrite	osmolytes & ph	toxicity, nitrite	C00088	2	8	1.32169407693e-17	387.069535076	172.160362804	392.761655885	13.4187494114	23.4347127907	12250.3950462	DuctApe
PM09	H07	10mM Sodium Nitrite	osmolytes & ph	toxicity, nitrite	C00088	3	9	1.97362333198	380.526323162	187.145761865	374.552717134	14.2775233852	21.2395641983	13331.0573744	DuctApe
PM09	H08	20mM Sodium Nitrite	osmolytes & ph	toxicity, nitrite	C00088	3	8	4.7155756019	361.129172212	123.078505779	406.538869637	10.8699342018	31.4619598555	8724.46063565	DuctApe
PM09	H09	40mM Sodium Nitrite	osmolytes & ph	toxicity, nitrite	C00088	2	2	4.38731673557	39.0810731026	11.8970693545	39.0810731026	31.8794299205	53.25	839.737061313	DuctApe
PM09	H09	40mM Sodium Nitrite	osmolytes & ph	toxicity, nitrite	C00088	3	2	1.86634039458	141.354812586	30.6290095461	141.354812586	98.1893139973	56.25	2151.58075495	DuctApe
PM09	H10	60mM Sodium Nitrite	osmolytes & ph	toxicity, nitrite	C00088	2	3	4.12190123929	17.4436697927	12.6655077782	27.3656885071	3.85768790811	0.0	904.019873697	DuctApe
PM09	H11	80mM Sodium Nitrite	osmolytes & ph	toxicity, nitrite	C00088	2	3	17.7012209263	26.3103171007	21.3382674671	2.48473220271	20.2185411396	3.64334072563	1519.36101837	DuctApe
PM09	H11	80mM Sodium Nitrite	osmolytes & ph	toxicity, nitrite	C00088	3	3	2.29376201579	19.9986463878	13.6178284441	40.9994493373	0.824125953249	0.0	973.197956122	DuctApe
PM09	H12	100mM Sodium Nitrite	osmolytes & ph	toxicity, nitrite	C00088	2	4	23.4880850194	34.8403941861	29.99458969	0.0	0.0	0.0	2137.73727798	DuctApe
PM09	H12	100mM Sodium Nitrite	osmolytes & ph	toxicity, nitrite	C00088	3	4	18.0125249044	35.795768839	29.2778414993	0.0	0.0	0.0	2087.82647779	DuctApe
