#plate_id	well_id	chemical	category	moa	co_id	replica	activity	min	max	height	plateau	slope	lag	area	source
PM09	G11	50mM Ammonium Sulfate pH 8	osmolytes & ph	toxicity, ammonia		3	0	0.0	8.42272410782	1.2916783106	0.0	0.0	0.0	87.9820324057	DuctApe
PM09	G12	100mM Ammonium Sulfate pH 8	osmolytes & ph	toxicity, ammonia		3	3	10.1815218419	26.2097384999	15.7790449427	0.0	0.0	0.0	1119.52976732	DuctApe
PM09	H01	10mM Sodium Nitrate	osmolytes & ph	toxicity, nitrate	C00244	2	9	0.0	489.22422694	235.674242593	505.832284276	14.8583984194	17.9622433483	16785.0863816	DuctApe
PM09	H01	10mM Sodium Nitrate	osmolytes & ph	toxicity, nitrate	C00244	3	9	0.0	439.37862211	222.117239849	444.491850973	16.9820826701	20.7933582557	15827.6742859	DuctApe
PM09	H02	20mM Sodium Nitrate	osmolytes & ph	toxicity, nitrate	C00244	2	9	0.0	471.741342346	222.555316449	492.321212159	13.4862641248	17.6949844817	15847.0797809	DuctApe
PM09	H02	20mM Sodium Nitrate	osmolytes & ph	toxicity, nitrate	C00244	3	9	0.1	445.152981736	215.217242614	453.238530674	15.5501105954	20.7966149522	15328.6716	DuctApe
PM09	H03	40mM Sodium Nitrate	osmolytes & ph	toxicity, nitrate	C00244	2	9	0.0095744910387	471.952747687	222.360808176	499.14785633	13.2337290649	17.633184069	15832.9584083	DuctApe
PM09	H03	40mM Sodium Nitrate	osmolytes & ph	toxicity, nitrate	C00244	3	9	0.1	419.291178337	200.869369618	434.480697495	13.1314198143	19.6621271204	14305.3229206	DuctApe
PM09	H04	60mM Sodium Nitrate	osmolytes & ph	toxicity, nitrate	C00244	2	9	0.1	481.522876152	236.492008573	482.361010963	16.0478814433	19.1651976322	16846.8160387	DuctApe
PM09	H04	60mM Sodium Nitrate	osmolytes & ph	toxicity, nitrate	C00244	3	9	1.03782812067	443.766198569	206.622217958	456.977720944	15.0958138033	22.7758770487	14709.998183	DuctApe
PM09	H05	80mM Sodium Nitrate	osmolytes & ph	toxicity, nitrate	C00244	2	9	0.0	457.765335237	209.018809568	474.803191201	13.9611230054	20.9155557769	14877.6922882	DuctApe
PM09	H05	80mM Sodium Nitrate	osmolytes & ph	toxicity, nitrate	C00244	3	8	0.0095744910387	421.461702036	165.214209252	475.771143965	12.8737892977	27.1673442174	11737.3374279	DuctApe
PM09	H06	100mM Sodium Nitrate	osmolytes & ph	toxicity, nitrate	C00244	2	7	0.239012075313	342.593754621	130.353513335	342.593754621	200.725231668	41.25	9254.35118168	DuctApe
PM09	H06	100mM Sodium Nitrate	osmolytes & ph	toxicity, nitrate	C00244	3	6	0.1	172.522029355	58.9227739431	172.522029355	127.488629705	39.75	4177.70646289	DuctApe
PM09	H07	10mM Sodium Nitrite	osmolytes & ph	toxicity, nitrite	C00088	2	8	0.804863267792	437.590874248	174.802561207	509.800669488	10.6405419268	21.4824635708	12420.4202732	DuctApe
PM09	H07	10mM Sodium Nitrite	osmolytes & ph	toxicity, nitrite	C00088	3	8	2.525939893	429.366717348	176.943504617	436.716865445	15.2434866105	27.5454084946	12577.566251	DuctApe
PM09	H08	20mM Sodium Nitrite	osmolytes & ph	toxicity, nitrite	C00088	2	8	0.162626267396	363.433598705	134.184765234	414.254384365	9.37808165416	24.6153080452	9524.93967324	DuctApe
PM09	H09	40mM Sodium Nitrite	osmolytes & ph	toxicity, nitrite	C00088	2	2	0.0	47.9029116961	9.14294491122	47.9029116961	26.8219049293	61.5	640.290941722	DuctApe
PM09	H09	40mM Sodium Nitrite	osmolytes & ph	toxicity, nitrite	C00088	3	3	2.73676206329	27.2677355484	9.55048734681	0.0	0.0	0.0	674.420040665	DuctApe
PM09	H10	60mM Sodium Nitrite	osmolytes & ph	toxicity, nitrite	C00088	2	0	0.0	3.97232322565	0.68660068304	0.0	0.0	0.0	48.9155755701	DuctApe
PM09	H10	60mM Sodium Nitrite	osmolytes & ph	toxicity, nitrite	C00088	3	0	1.94100975857	13.8851328605	8.98404471922	0.0	0.0	0.0	639.772165302	DuctApe
PM09	H11	80mM Sodium Nitrite	osmolytes & ph	toxicity, nitrite	C00088	3	3	7.10730969035	23.8446879929	19.991948781	0.0	0.0	0.0	1428.91983709	DuctApe
PM09	H12	100mM Sodium Nitrite	osmolytes & ph	toxicity, nitrite	C00088	2	3	13.8836493867	24.6051793212	19.9482350767	9.67089483639	0.235633841082	9.5619754864	1420.99692867	DuctApe
PM09	H12	100mM Sodium Nitrite	osmolytes & ph	toxicity, nitrite	C00088	3	4	24.7852979481	34.468946256	31.3498480887	0.0	0.0	0.0	2235.02628668	DuctApe
